queue,priority,ticker,company,spine_id,issues,next_step,entry_not_certified,exit_not_certified,manual_required,source_upgrade_pending,decision_status,decision_note,accepted_source_url,certified_boundary,corroborating_source_url,blocked_financial_rows,financial_unlock_rank
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,MAR,"Marriott International, Inc.",SP500_SPELL_1360,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,MAS,Masco Corporation,SP500_SPELL_1361,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,MCD,McDonald's Corporation,SP500_SPELL_1362,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,MU,"Micron Technology, Inc.",SP500_SPELL_1363,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,MSFT,Microsoft Corporation,SP500_SPELL_1364,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,MS,Morgan Stanley,SP500_SPELL_1365,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,MSI,"Motorola Solutions, Inc.",SP500_SPELL_1366,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,NEE,"NextEra Energy, Inc.",SP500_SPELL_1367,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,NKE,"NIKE, Inc.",SP500_SPELL_1368,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,NUE,Nucor Corporation,SP500_SPELL_1369,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,OXY,Occidental Petroleum Corporation,SP500_SPELL_1370,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PCAR,PACCAR Inc,SP500_SPELL_1371,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PH,Parker-Hannifin Corporation,SP500_SPELL_1372,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PEP,"PepsiCo, Inc.",SP500_SPELL_1373,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PFE,Pfizer Inc.,SP500_SPELL_1374,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PNC,"The PNC Financial Services Group, Inc.",SP500_SPELL_1375,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SO,The Southern Company,SP500_SPELL_1376,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,LUV,Southwest Airlines Co.,SP500_SPELL_1377,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SWK,"Stanley Black & Decker, Inc.",SP500_SPELL_1378,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SYY,Sysco Corporation,SP500_SPELL_1379,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,TGT,Target Corporation,SP500_SPELL_1380,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,TXT,Textron Inc.,SP500_SPELL_1381,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,TJX,"The TJX Companies, Inc.",SP500_SPELL_1382,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,GWW,"W.W. Grainger, Inc.",SP500_SPELL_1383,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,FE,FirstEnergy Corp.,SP500_SPELL_1384,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,GPC,Genuine Parts Company,SP500_SPELL_1385,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,HPQ,HP Inc.,SP500_SPELL_1386,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,JPM,JPMorgan Chase & Co.,SP500_SPELL_1387,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,LMT,Lockheed Martin Corporation,SP500_SPELL_1388,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,TAP,Molson Coors Beverage Company,SP500_SPELL_1389,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PPG,"PPG Industries, Inc.",SP500_SPELL_1390,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PG,The Procter & Gamble Company,SP500_SPELL_1391,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PEG,Public Service Enterprise Group Incorporated,SP500_SPELL_1392,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,PHM,"PulteGroup, Inc.",SP500_SPELL_1393,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SPGI,S&P Global Inc.,SP500_SPELL_1394,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SHW,The Sherwin-Williams Company,SP500_SPELL_1395,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SNA,Snap-on Incorporated,SP500_SPELL_1396,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,NSC,Norfolk Southern Corporation,SP500_SPELL_1397,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,SLB,Schlumberger Limited,SP500_SPELL_1398,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
CURRENT_COMPANY_FINANCIAL_BACKFILL,P0,UNP,Union Pacific Corporation,SP500_SPELL_1399,FINANCIAL_BACKFILL_REQUIRED,PRIMARY_SEC_FINANCIAL_BACKFILL,,,False,,CURRENT_MEMBERSHIP_REPRESENTED_FINANCIALS_PENDING,Current membership is certified and now represented in the combined database. Financial values remain blank until primary-source financial data or safe lineage mapping is established.,https://www.spglobal.com/spdji/en/indices/equity/sp-500/,,,0,
