company_number,company_name,ticker,former_names,companies_house_url,field,current_value,status,current_source,source_type,internal_crosscheck_value,internal_crosscheck_source,appears_in_files,consolidated_rows_affected,replacement_source_url,replacement_value,agrees_with_current,replacement_source_type,notes
12664251,Tomkins,,,https://find-and-update.company-information.service.gov.uk/company/12664251,ftse_entry_date,1992-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,9,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1992-01-02,yes,index_provider_notice,
16570860,Trafalgar House,,,https://find-and-update.company-information.service.gov.uk/company/16570860,ftse_exit_date,1992-04-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,9,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1992-04-01,yes,index_provider_notice,
00824821,Travis Perkins,TPK,,https://find-and-update.company-information.service.gov.uk/company/00824821,ftse_entry_date,2013-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2013-06-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-06-24,yes,index_provider_notice,
00824821,Travis Perkins,TPK,,https://find-and-update.company-information.service.gov.uk/company/00824821,ftse_exit_date,2016-12-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2016-12-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2016-12-19,yes,index_provider_notice,
08215888,Tritax Big Box REIT,BBOX,,https://find-and-update.company-information.service.gov.uk/company/08215888,ftse_entry_date,2026-03-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2026-03-02,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2026-03-02,yes,index_provider_notice,Corporate event note: Corporate Event – scheme of arrangement in relation to a change in holding company and transfer of listing category for Ashtead Group
06072876,TUI Travel,TT.,,https://find-and-update.company-information.service.gov.uk/company/06072876,ftse_entry_date,2007-12-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2007-12-24; 2012-12-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2007-12-24,yes,index_provider_notice,
06072876,TUI Travel,TT.,,https://find-and-update.company-information.service.gov.uk/company/06072876,ftse_exit_date,2014-12-17,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2011-06-20; 2014-12-17,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2014-12-17,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of TUI Travel by TUI AG
03919249,Tullow Oil,TLW,,https://find-and-update.company-information.service.gov.uk/company/03919249,ftse_entry_date,2007-09-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2007-09-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2007-09-24,yes,index_provider_notice,
03919249,Tullow Oil,TLW,,https://find-and-update.company-information.service.gov.uk/company/03919249,ftse_exit_date,2015-03-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2015-03-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2015-03-20,yes,index_provider_notice,
08169000,United Biscuits,,,https://find-and-update.company-information.service.gov.uk/company/08169000,ftse_exit_date,1995-09-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1995-09-18,yes,index_provider_notice,
04740415,Vedanta Resources,VED,,https://find-and-update.company-information.service.gov.uk/company/04740415,ftse_entry_date,2006-06-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2006-06-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,7,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2006-06-19,yes,index_provider_notice,
04740415,Vedanta Resources,VED,,https://find-and-update.company-information.service.gov.uk/company/04740415,ftse_exit_date,2013-12-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2013-12-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,7,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2013-12-23,yes,index_provider_notice,
01833679,Vodafone Group,VOD,,https://find-and-update.company-information.service.gov.uk/company/01833679,ftse_entry_date,1991-09-16,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1991-09-16,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,36,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1991-09-16,yes,index_provider_notice,
SC002934,Weir Group,WEIR,,https://find-and-update.company-information.service.gov.uk/company/SC002934,ftse_entry_date,2010-09-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2010-09-20; 2021-03-22; 2022-12-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2010-09-20,yes,index_provider_notice,
SC002934,Weir Group,WEIR,,https://find-and-update.company-information.service.gov.uk/company/SC002934,ftse_exit_date,2021-09-20,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2015-09-21; 2021-09-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2021-09-20,yes,index_provider_notice,
01955498,Wellcome,WEL,,https://find-and-update.company-information.service.gov.uk/company/01955498,ftse_entry_date,1986-04-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1986-04-01,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,9,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1986-04-01,yes,index_provider_notice,
01955498,Wellcome,WEL,,https://find-and-update.company-information.service.gov.uk/company/01955498,ftse_exit_date,1995-03-17,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1995-03-17,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,9,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1995-03-17,yes,index_provider_notice,
04120344,Whitbread,WTB,,https://find-and-update.company-information.service.gov.uk/company/04120344,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2002-12-23; 2006-12-18; 2009-09-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,18,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-12-23,no,index_provider_notice,"Current 1984-01-02 is a launch placeholder. Whitbread plc (this company number, created in the 2000/01 restructuring) first entered the FTSE 100 on 2002-12-23 per the FTSE Russell record; episodes 2002-12-23 to 2005-12-19, 2006-12-18 to 2009-06-22, 2009-09-21 to present. The 1984 founding Whitbread lineage is the separate Whitbread & Co. 'A' row (exit 2000-03-20). Matches internal crosscheck."
04120344,Whitbread,WTB,,https://find-and-update.company-information.service.gov.uk/company/04120344,ftse_exit_date,2009-06-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2005-12-19; 2009-06-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,18,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2009-06-22,yes,index_provider_notice,Re-entered 2009-09-21 and remains a constituent; this exit ends the 2006-12-18 episode.
00029423,Whitbread & Co. 'A',WTB,Whitbread,https://find-and-update.company-information.service.gov.uk/company/00029423,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2000-03-20,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,23,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2000-03-20,,index_provider_notice,"Date was missing; FTSE Russell record gives 2000-03-20 (as 'Whitbread'), matching the internal crosscheck. Other deleted events for this name: 2005-12-19; 2009-06-22."
00968654,Wiggins Teape Appleton,AWAP,,https://find-and-update.company-information.service.gov.uk/company/00968654,ftse_entry_date,1990-07-13,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1990-07-13,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1990-07-13,yes,index_provider_notice,
04212563,William Hill,WMH,,https://find-and-update.company-information.service.gov.uk/company/04212563,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2004-04-08; 2013-05-01,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2004-04-08,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2004-04-08. Later episodes may exist; see PDF.
04212563,William Hill,WMH,,https://find-and-update.company-information.service.gov.uk/company/04212563,ftse_exit_date,2014-06-23,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2005-12-19; 2014-06-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,2,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2014-06-23,yes,index_provider_notice,
01386469,Willis Faber,WFC,,https://find-and-update.company-information.service.gov.uk/company/01386469,ftse_entry_date,1984-10-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1984-10-01; 1991-01-02,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1984-10-01,yes,index_provider_notice,
01386469,Willis Faber,WFC,,https://find-and-update.company-information.service.gov.uk/company/01386469,ftse_exit_date,1987-04-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1987-04-01; 1992-09-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1987-04-01,yes,index_provider_notice,
00029846,Wolseley,WOS,,https://find-and-update.company-information.service.gov.uk/company/00029846,ftse_entry_date,1993-06-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1993-06-21; 1999-11-24; 2001-09-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,22,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1993-06-21,yes,index_provider_notice,
00029846,Wolseley,WOS,,https://find-and-update.company-information.service.gov.uk/company/00029846,ftse_exit_date,2013-06-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1998-06-22; 2000-03-20; 2009-03-23,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,22,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,,no,index_provider_notice,"No 2013-06-24 Wolseley exit exists in the FTSE Russell record. Supported Wolseley exits: 1998-06-22, 2000-03-20, 2009-03-23 (re-entered 2009-06-22); the lineage's final exit is 2022-05-12 as Ferguson (change of listing category). Internal crosscheck also lists only the 1998/2000/2009 exits. Current value appears unsupported - review."
